None, None, Oh, None, -7474468103659710988', False, False, False, None, 1757387391, 2021-08-15 16:05:25+00:00, 2021-08-15 16:41:11+00:00, t.me/cannabiss2019
None, None, Off, None, -3360225536807442909', False, False, False, None, 1646358444, 2021-08-15 16:05:19+00:00, 2021-08-15 16:41:03+00:00, t.me/cannabiss2019
None, None, Off, None, -8930523315711667005', False, False, False, None, 1797394677, 2021-08-15 16:03:47+00:00, 2021-08-15 16:40:56+00:00, t.me/cannabiss2019
NinjaLegXD, None, Alechko, Burinok, 6335715474656784268', False, False, False, None, 805030038, 2021-08-12 10:31:44+00:00, 2021-08-15 22:16:42+00:00, t.me/cannabiss2019
None, None, Guy, Newman, 8821894886071386024', False, False, False, None, 1385885778, 2021-07-23 08:53:54+00:00, 2021-08-15 12:05:09+00:00, t.me/cannabiss2019
None, None, M, None, -7606985576177368877', False, False, False, None, 600738072, 2021-08-15 19:01:45+00:00, 2021-08-15 19:15:23+00:00, t.me/cannabiss2019
marvelseeds, None, Яков, Пупкин, -4854009491784392815', False, False, False, None, 1902161963, 2021-08-09 17:42:47+00:00, t.me/cannabiss2019
None, None, Bar, Mentesh, -3413251850557127435', False, False, False, None, 615529400, 2021-08-06 18:25:58+00:00, 2021-08-16 05:00:31+00:00, t.me/cannabiss2019
Balloon09, None, Mister_balonn, None, -1628010958798846482', False, False, False, None, 1054959925, 2021-08-03 00:23:32+00:00, t.me/cannabiss2019
mosaa_12, None, Mosa, ✨♥️, -6457298537713665419', False, False, False, None, 1649351605, 2021-07-28 02:02:55+00:00, 2021-08-16 01:16:45+00:00, t.me/cannabiss2019
Mhseta, None, מרי, דנינו, 2336208269490469271', False, False, False, None, 1029115200, 2021-07-25 23:25:08+00:00, 2021-07-30 01:16:36+00:00, t.me/cannabiss2019
maayan12322, None, מעיין💋❤️, None, -1792284840662418658', False, False, False, None, 1824849690, 2021-07-25 20:44:03+00:00, t.me/cannabiss2019
Maradonapaternal, None, Mardona, None, -3096907053555692134', False, False, False, None, 701501248, 2021-07-23 05:28:44+00:00, 2021-08-15 22:48:27+00:00, t.me/cannabiss2019
None, None, Lush, None, 2330664657804517718', False, False, False, None, 1424792755, 2021-08-10 15:20:21+00:00, 2021-08-10 23:27:54+00:00, t.me/cannabiss2019
keren1498, None, Bar, None, 6034948272650292091', False, False, False, None, 1367683187, 2021-08-07 16:25:01+00:00, 2021-08-07 19:58:00+00:00, t.me/cannabiss2019
andrekirszen, None, Andre, K, 1819108785397149518', False, False, False, None, 831838837, 2021-07-26 17:42:13+00:00, 2021-07-27 18:27:42+00:00, t.me/cannabiss2019
jetbet88jet, None, הממליץ 💸🥇💸, None, -3939232440223115417', False, False, False, None, 662129118, 2021-08-10 10:56:06+00:00, t.me/cannabiss2019
None, None, Carl, Johnson, 6944200690168068546', False, False, False, None, 1759446749, 2021-07-20 21:07:02+00:00, 2021-08-15 22:41:23+00:00, t.me/cannabiss2019
None, None, Idk, None, 6499978528618826963', False, False, False, None, 1716575369, 2021-08-15 16:03:44+00:00, 2021-08-15 16:40:53+00:00, t.me/cannabiss2019
None, None, HDTV, None, -3644934762029610246', False, False, False, None, 1702855662, 2021-08-15 16:05:22+00:00, 2021-08-15 16:41:08+00:00, t.me/cannabiss2019
hoanito, None, 💚הלב של המדינה💚, None, -7389362048904962216', False, False, False, None, 1881261855, 2021-08-13 10:01:19+00:00, 2021-08-16 01:36:51+00:00, t.me/cannabiss2019
None, None, Hey, Everyone, -4077840185520513091', False, False, False, None, 385866241, 2021-07-30 17:18:10+00:00, 2021-08-16 07:13:28+00:00, t.me/cannabiss2019
googel99, None, הירקן של העיר, None, -6252278811230233103', False, False, False, None, 1893574043, 2021-08-02 21:21:33+00:00, 2021-08-04 07:28:19+00:00, t.me/cannabiss2019
FAKETURKEY, None, FakeIL, None, 16525777880350972', False, False, False, None, 1271146980, 2021-08-08 18:53:28+00:00, 2021-08-13 00:20:08+00:00, t.me/cannabiss2019
None, None, Eden, None, -4981325385143168766', False, False, False, None, 1940356722, 2021-08-10 17:46:25+00:00, 2021-08-11 16:07:11+00:00, t.me/cannabiss2019
En0th21, None, Enoth, None, 2582666521083315874', False, False, False, None, 1257705854, 2021-08-05 15:29:52+00:00, 2021-08-12 19:43:53+00:00, t.me/cannabiss2019
Ematata, None, Ellay, Avihu, 6848281076888618921', False, False, False, None, 1235959446, 2021-07-19 15:52:05+00:00, t.me/cannabiss2019
Dollarsc, None, אופירה אסייג, (לא קוראת סיקרט), 9210641034098465958', False, False, False, None, 720140199, 2021-08-12 08:08:13+00:00, 2021-08-15 23:41:49+00:00, t.me/cannabiss2019
None, None, Dmme, None, -8772036383587173689', False, False, False, None, 413365306, 2021-08-11 01:58:52+00:00, t.me/cannabiss2019
None, None, Dude, None, 8977668410278298462', False, False, False, None, 339180998, 2021-07-23 06:44:10+00:00, t.me/cannabiss2019
Danielchibotero, None, דניאל, ציבוטרו, 6202177855308704830', False, False, False, None, 1562629148, 2021-07-19 14:35:11+00:00, 2021-08-16 07:35:20+00:00, t.me/cannabiss2019
decat, None, De, Catto, 2621970724907705169', False, False, False, None, 529643149, 2021-07-17 10:21:46+00:00, 2021-08-14 17:46:24+00:00, t.me/cannabiss2019
AmsterdamC_420, None, - CoffeShop, None, -3922357989341579937', False, False, False, None, 1204624391, 2021-08-15 18:12:23+00:00, 2021-08-15 18:12:28+00:00, t.me/cannabiss2019
aksalik, None, Aksalik, None, 3796450965272727257', False, False, False, None, 380013529, 2021-07-21 19:32:47+00:00, 2021-08-13 08:06:09+00:00, t.me/cannabiss2019
Aniveloacher, None, ..., ..., 3285454797079750043', False, False, False, None, 1328422971, 2021-07-20 21:45:41+00:00, 2021-08-16 07:39:26+00:00, t.me/cannabiss2019
kkskakm, None, Legend, None, -2559819568882900481', False, False, False, None, 790645841, 2021-08-11 06:40:54+00:00, t.me/cannabiss2019
Lihibs, None, Lihi, None, 2919658979085084359', False, False, False, None, 509715413, 2021-08-10 12:43:13+00:00, 2021-08-10 12:43:37+00:00, t.me/kawabanga1234
